CAM	participantCAM	id	text	value	comment	date	x_pos	y_pos	isDraggable	isDeletable	isTextChangeable	isActive
1548r	ID12t2_1548	24105	Pendelwege anderweitig nutzbar	1	NA	20:20:47	1260	529	NA	NA	NA	NA
1548r	ID12t2_1548	24118	Berauscht nutzbar	2	NA	NA	1384	373	NA	NA	NA	NA
1548r	ID12t2_1548	24112	Preis	10	NA	20:21:29	899	252	NA	NA	NA	NA
1548r	ID12t2_1548	24110	Wetter	-1	NA	NA	921	508	NA	NA	NA	NA
1548r	ID12t2_1548	24103	resourcenschonend_positive	3	NA	NA	1267	259	NA	NA	NA	NA
1548r	ID12t2_1548	24098	Netzausbau	10	NA	NA	1049	20	NA	NA	NA	NA
1548r	ID12t2_1548	24097	Taktung	10	NA	NA	1516	261	NA	NA	NA	NA
1548r	ID12t2_1548	24096	Pünktlichkeit_negative	-1	NA	NA	1368	137	NA	NA	NA	NA
1548r	ID12t2_1548	24095	Andere Menschen_negative	-3	NA	NA	1194	120	NA	NA	NA	NA
1548r	ID12t2_1548	24094	erneuerbare Energien	1	NA	NA	824	143	NA	NA	NA	NA
1548r	ID12t2_1548	24091	Parkplatzsuche_negative	-3	NA	NA	234	308	NA	NA	NA	NA
1548r	ID12t2_1548	24089	Individualität des Ziels	3	NA	20:18:57	255	182	NA	NA	NA	NA
1548r	ID12t2_1548	24088	Fahrgemeinschaft_positive	2	NA	NA	476	20	NA	NA	NA	NA
1548r	ID12t2_1548	24084	Unfallgefahr_negative	-1	NA	NA	631	530	NA	NA	NA	NA
1548r	ID12t2_1548	24081	für sich alleine sein	1	NA	NA	620	182	NA	NA	NA	NA
1548r	ID12t2_1548	24076	Eigener Pkw_neutral	0	NA	NA	704	374	NA	NA	NA	NA
1548r	ID12t2_1548	24075	Öffentliche Verkehrsmittel_neutral	0	NA	NA	1100	373	NA	NA	NA	NA
1550	ID13_1550	24143	mit Umsteigen verbunden	-3	NA	NA	698	225	NA	NA	NA	NA
1550	ID13_1550	24142	auf Dauer günstig	3	NA	NA	645	96	NA	NA	NA	NA
1550	ID13_1550	24140	viele Menschen_negative	-3	NA	NA	489	151.988	NA	NA	NA	NA
1550	ID13_1550	24139	muss nicht selbst fahren_positive	3	NA	NA	788	319	NA	NA	NA	NA
1550	ID13_1550	24138	schnell _positive	3	NA	NA	684	463	NA	NA	NA	NA
1550	ID13_1550	24122	keine Menschen	3	NA	20:25:44	20	321	NA	NA	NA	NA
1550	ID13_1550	24135	Gruppenbeförderung	10	NA	20:35:28	387	443.975	NA	NA	NA	NA
1550	ID13_1550	24134	flexibel_positive	3	NA	20:26:30	217	483	NA	NA	NA	NA
1550	ID13_1550	24132	Stau_negative	-3	NA	NA	51	451	NA	NA	NA	NA
1550	ID13_1550	24125	Kosten_negative	-3	NA	NA	330	201	NA	NA	NA	NA
1550	ID13_1550	24117	mehr Sicherheit	3	NA	20:22:22	147	71	NA	NA	NA	NA
1550	ID13_1550	24114	komfortables Fahrerlebnis	3	NA	NA	23	182	NA	NA	NA	NA
1550	ID13_1550	24102	Eigener Pkw_neutral	0	NA	NA	273	345	NA	NA	NA	NA
1550	ID13_1550	24101	Öffentliche Verkehrsmittel_neutral	0	NA	NA	574	346	NA	NA	NA	NA
1561	ID13t2_1561	24306	muss selber fahren	-3	NA	NA	351	536	NA	NA	NA	NA
1561	ID13t2_1561	24294	unerwartete Zusatzkosten	-3	NA	NA	441	268	NA	NA	NA	NA
1561	ID13t2_1561	24291	Wartungsaufwand	-3	NA	NA	330	105	NA	NA	NA	NA
1561	ID13t2_1561	24287	Öffentliche Verkehrsmittel_neutral	0	NA	NA	574	346	NA	NA	NA	NA
1561	ID13t2_1561	24286	Eigener Pkw_neutral	0	NA	NA	273	345	NA	NA	NA	NA
1561	ID13t2_1561	24285	komfortables Fahrerlebnis	3	NA	NA	23	182	NA	NA	NA	NA
1561	ID13t2_1561	24284	mehr Sicherheit	3	NA	20:22:22	147	71	NA	NA	NA	NA
1561	ID13t2_1561	24283	Kosten_negative	-3	NA	NA	330	201	NA	NA	NA	NA
1561	ID13t2_1561	24282	Stau_negative	-3	NA	NA	51	451	NA	NA	NA	NA
1561	ID13t2_1561	24281	flexibel_positive	3	NA	20:26:30	217	483	NA	NA	NA	NA
1561	ID13t2_1561	24280	Gruppenbeförderung	10	NA	20:35:28	387	443.975	NA	NA	NA	NA
1561	ID13t2_1561	24279	keine Menschen	3	NA	20:25:44	20	321	NA	NA	NA	NA
1561	ID13t2_1561	24278	schnell _positive	3	NA	NA	684	463	NA	NA	NA	NA
1561	ID13t2_1561	24277	muss nicht selbst fahren_positive	3	NA	NA	788	319	NA	NA	NA	NA
1561	ID13t2_1561	24276	viele Menschen_negative	-3	NA	NA	489	151.988	NA	NA	NA	NA
1561	ID13t2_1561	24275	auf Dauer günstig	3	NA	NA	645	96	NA	NA	NA	NA
1561	ID13t2_1561	24274	mit Umsteigen verbunden	-3	NA	NA	698	225	NA	NA	NA	NA
1547	ID14_1547	24069	flexibel_positive	1	NA	NA	85	330	NA	NA	NA	NA
1547	ID14_1547	24111	zeitliche Flexibilität_negative	-1	NA	20:21:11	805	437	NA	NA	NA	NA
1547	ID14_1547	24107	unflexibel_negative	-1	NA	NA	728	293	NA	NA	NA	NA
1547	ID14_1547	24104	Abhängig von Verkehr	-1	NA	NA	20	535	NA	NA	NA	NA
1547	ID14_1547	24093	Fahrkarte_negative	-1	NA	NA	524	20	NA	NA	NA	NA
1547	ID14_1547	24092	Monatsabo	1	NA	NA	725	20	NA	NA	NA	NA
1547	ID14_1547	24090	Preis	0	NA	NA	544	182	NA	NA	NA	NA
1547	ID14_1547	24087	Versicherung_negative	-1	NA	NA	20	161	NA	NA	NA	NA
1547	ID14_1547	24085	Kosten_negative	-2	NA	20:18:27	233	203	NA	NA	NA	NA
1547	ID14_1547	24083	Hohe Tankpreise	-1	NA	NA	332	20	NA	NA	NA	NA
1547	ID14_1547	24082	Hoher Anschaffungspreis	-1	NA	NA	100	20	NA	NA	NA	NA
1547	ID14_1547	24080	Mehr CO2 Emissionen	-3	NA	NA	253	531	NA	NA	NA	NA
1547	ID14_1547	24079	umweltbewusst_positive	2	NA	20:17:25	565	525	NA	NA	NA	NA
1547	ID14_1547	24071	Verspätung_negative	-2	NA	20:17:14	828	163	NA	NA	NA	NA
1547	ID14_1547	24067	Eigener Pkw_neutral	0	NA	NA	317	348	NA	NA	NA	NA
1547	ID14_1547	24066	Öffentliche Verkehrsmittel_neutral	0	NA	NA	537	351	NA	NA	NA	NA
1547r	ID14t2_1547	24069	flexibel_positive	1	NA	NA	85	330	NA	NA	NA	NA
1547r	ID14t2_1547	24111	zeitliche Flexibilität_negative	-1	NA	20:21:11	805	437	NA	NA	NA	NA
1547r	ID14t2_1547	24107	unflexibel_negative	-1	NA	NA	728	293	NA	NA	NA	NA
1547r	ID14t2_1547	24104	Abhängig von Verkehr	-1	NA	NA	20	535	NA	NA	NA	NA
1547r	ID14t2_1547	24093	Fahrkarte_negative	-1	NA	NA	524	20	NA	NA	NA	NA
1547r	ID14t2_1547	24092	Monatsabo	1	NA	NA	725	20	NA	NA	NA	NA
1547r	ID14t2_1547	24090	Preis	0	NA	NA	544	182	NA	NA	NA	NA
1547r	ID14t2_1547	24087	Versicherung_negative	-1	NA	NA	20	161	NA	NA	NA	NA
1547r	ID14t2_1547	24085	Kosten_negative	-2	NA	20:18:27	233	203	NA	NA	NA	NA
1547r	ID14t2_1547	24083	Hohe Tankpreise	-1	NA	NA	332	20	NA	NA	NA	NA
1547r	ID14t2_1547	24082	Hoher Anschaffungspreis	-1	NA	NA	100	20	NA	NA	NA	NA
1547r	ID14t2_1547	24080	Mehr CO2 Emissionen	-3	NA	NA	253	531	NA	NA	NA	NA
1547r	ID14t2_1547	24079	umweltbewusst_positive	2	NA	20:17:25	565	525	NA	NA	NA	NA
1547r	ID14t2_1547	24071	Verspätung_negative	-2	NA	20:17:14	828	163	NA	NA	NA	NA
1547r	ID14t2_1547	24067	Eigener Pkw_neutral	0	NA	NA	317	348	NA	NA	NA	NA
1547r	ID14t2_1547	24066	Öffentliche Verkehrsmittel_neutral	0	NA	NA	537	351	NA	NA	NA	NA
1553	ID15_1553	24232	"""behindertenfreundlich"""	3	NA	NA	433	544	NA	NA	NA	NA
1553	ID15_1553	24228	Führerschein nötig	-1	NA	NA	63.3333	20	NA	NA	NA	NA
1553	ID15_1553	24219	Tiertransport einfach	1	NA	NA	258	553	NA	NA	NA	NA
1553	ID15_1553	24217	wenig Platz_negative	-1	NA	NA	695	524	NA	NA	NA	NA
1553	ID15_1553	24215	Stauraum	3	NA	NA	45.3333	524	NA	NA	NA	NA
1553	ID15_1553	24199	Alkoholkonsum möglich	0	NA	NA	729.333	368	NA	NA	NA	NA
1553	ID15_1553	24195	Ansteckungsgefahr	-2	NA	NA	745.677	245	NA	NA	NA	NA
1553	ID15_1553	24193	soziale Interaktion	1	NA	NA	739	20	NA	NA	NA	NA
1553	ID15_1553	24188	kontaktlos_ambivalent	10	NA	20:36:26	627	121	NA	NA	NA	NA
1553	ID15_1553	24185	individuelle Zeiten	3	NA	NA	30	383	NA	NA	NA	NA
1553	ID15_1553	24182	Bindung an festgelegte Linien	-1	NA	NA	527	431	NA	NA	NA	NA
1553	ID15_1553	24180	Bewegunsfreiheit	3	NA	20:34:55	210	444	NA	NA	NA	NA
1553	ID15_1553	24172	mehr (individuelle Abgase)	-3	NA	20:34:30	365	63	NA	NA	NA	NA
1553	ID15_1553	24169	weniger Abgase	2	NA	20:33:35	540	20	NA	NA	NA	NA
1553	ID15_1553	24162	Abgase_negative	-3	NA	20:33:06	380	169	NA	NA	NA	NA
1553	ID15_1553	24154	Umweg/Planung	-1	NA	NA	232	20	NA	NA	NA	NA
1553	ID15_1553	24152	Preis	-2	NA	NA	20	96	NA	NA	NA	NA
1553	ID15_1553	24150	tanken_ambivalent	10	NA	NA	64	194	NA	NA	NA	NA
1553	ID15_1553	24145	Öffentliche Verkehrsmittel_neutral	0	NA	NA	508	281	NA	NA	NA	NA
1553	ID15_1553	24144	Eigener Pkw_neutral	0	NA	20:30:35	244	285	NA	NA	NA	NA
1553r	ID15t2_1553	24232	"""behindertenfreundlich"""	3	NA	NA	433	544	NA	NA	NA	NA
1553r	ID15t2_1553	24228	Führerschein nötig	-1	NA	NA	63.3333	20	NA	NA	NA	NA
1553r	ID15t2_1553	24219	Tiertransport einfach	1	NA	NA	258	553	NA	NA	NA	NA
1553r	ID15t2_1553	24217	wenig Platz_negative	-1	NA	NA	695	524	NA	NA	NA	NA
1553r	ID15t2_1553	24215	Stauraum	3	NA	NA	45.3333	524	NA	NA	NA	NA
1553r	ID15t2_1553	24199	Alkoholkonsum möglich	0	NA	NA	729.333	368	NA	NA	NA	NA
1553r	ID15t2_1553	24195	Ansteckungsgefahr	-2	NA	NA	745.677	245	NA	NA	NA	NA
1553r	ID15t2_1553	24193	soziale Interaktion	1	NA	NA	739	20	NA	NA	NA	NA
1553r	ID15t2_1553	24188	kontaktlos_ambivalent	10	NA	20:36:26	627	121	NA	NA	NA	NA
1553r	ID15t2_1553	24185	individuelle Zeiten	3	NA	NA	30	383	NA	NA	NA	NA
1553r	ID15t2_1553	24182	Bindung an festgelegte Linien	-1	NA	NA	527	431	NA	NA	NA	NA
1553r	ID15t2_1553	24180	Bewegunsfreiheit	3	NA	20:34:55	210	444	NA	NA	NA	NA
1553r	ID15t2_1553	24172	mehr (individuelle Abgase)	-3	NA	20:34:30	365	63	NA	NA	NA	NA
1553r	ID15t2_1553	24169	weniger Abgase	2	NA	20:33:35	540	20	NA	NA	NA	NA
1553r	ID15t2_1553	24162	Abgase_negative	-3	NA	20:33:06	380	169	NA	NA	NA	NA
1553r	ID15t2_1553	24154	Umweg/Planung	-1	NA	NA	232	20	NA	NA	NA	NA
1553r	ID15t2_1553	24152	Preis	-2	NA	NA	20	96	NA	NA	NA	NA
1553r	ID15t2_1553	24150	tanken_ambivalent	10	NA	NA	64	194	NA	NA	NA	NA
1553r	ID15t2_1553	24145	Öffentliche Verkehrsmittel_neutral	0	NA	NA	508	281	NA	NA	NA	NA
1553r	ID15t2_1553	24144	Eigener Pkw_neutral	0	NA	20:30:35	244	285	NA	NA	NA	NA
1555	ID16_1555	24226	Unfallgefahr_negative	-2	NA	NA	382	543	NA	NA	NA	NA
1555	ID16_1555	24222	Kosten_ambivalent	10	NA	NA	1065	206	NA	NA	NA	NA
1555	ID16_1555	24200	umweltbelastend_negative	-2	NA	NA	501	90	NA	NA	NA	NA
1555	ID16_1555	24198	kann müde oder betrunken genutzt werden	2	NA	NA	859	536	NA	NA	NA	NA
1555	ID16_1555	24194	Zeit zum lesen	2	NA	NA	873	277	NA	NA	NA	NA
1555	ID16_1555	24190	Unabhängigkeit_positive	2	NA	NA	88	262	NA	NA	NA	NA
1555	ID16_1555	24184	zuverlässig_positive	2	NA	NA	126	538	NA	NA	NA	NA
1555	ID16_1555	24181	Keine Wartezeiten_positive	2	NA	NA	323	225	NA	NA	NA	NA
1555	ID16_1555	24179	Anstrengend bei langen Fahrten	-2	NA	NA	80	351	NA	NA	NA	NA
1555	ID16_1555	24178	Zeitersparniss bei ICE Fahrten	2	NA	NA	893	387	NA	NA	NA	NA
1555	ID16_1555	24168	Umweltfreundlichkeit	2	NA	NA	853	115	NA	NA	NA	NA
1555	ID16_1555	24155	Fahrfreude	1	NA	NA	291	77	NA	NA	NA	NA
1555	ID16_1555	24151	Verfügbarkeit	3	NA	NA	44	79	NA	NA	NA	NA
1555	ID16_1555	24149	Eigener Pkw_neutral	0	NA	NA	273	345	NA	NA	NA	NA
1555	ID16_1555	24148	Öffentliche Verkehrsmittel_neutral	0	NA	NA	574	346	NA	NA	NA	NA
1559	ID16t2_1559	24262	Kosten_negative	-2	NA	NA	532	230	NA	NA	NA	NA
1559	ID16t2_1559	24261	Öffentliche Verkehrsmittel_neutral	0	NA	NA	574	346	NA	NA	NA	NA
1559	ID16t2_1559	24260	Eigener Pkw_neutral	0	NA	NA	273	345	NA	NA	NA	NA
1559	ID16t2_1559	24259	Verfügbarkeit	3	NA	NA	44	79	NA	NA	NA	NA
1559	ID16t2_1559	24258	Fahrfreude	1	NA	NA	291	77	NA	NA	NA	NA
1559	ID16t2_1559	24257	Umweltfreundlichkeit	2	NA	NA	853	115	NA	NA	NA	NA
1559	ID16t2_1559	24256	Zeitersparniss bei ICE Fahrten	2	NA	NA	893	387	NA	NA	NA	NA
1559	ID16t2_1559	24255	Anstrengend bei langen Fahrten	-2	NA	NA	80	351	NA	NA	NA	NA
1559	ID16t2_1559	24254	Keine Wartezeiten_positive	2	NA	NA	323	225	NA	NA	NA	NA
1559	ID16t2_1559	24253	zuverlässig_positive	2	NA	NA	126	538	NA	NA	NA	NA
1559	ID16t2_1559	24252	Unabhängigkeit_positive	2	NA	NA	88	262	NA	NA	NA	NA
1559	ID16t2_1559	24251	Zeit zum lesen	2	NA	NA	873	277	NA	NA	NA	NA
1559	ID16t2_1559	24250	kann müde oder betrunken genutzt werden	2	NA	NA	859	536	NA	NA	NA	NA
1559	ID16t2_1559	24249	umweltbelastend_negative	-2	NA	NA	501	90	NA	NA	NA	NA
1559	ID16t2_1559	24248	Kosten_ambivalent	10	NA	NA	1065	206	NA	NA	NA	NA
1559	ID16t2_1559	24247	Unfallgefahr_negative	-2	NA	NA	382	543	NA	NA	NA	NA
1554	ID17_1554	24243	Wertverlust_negative	-3	NA	NA	548	20	NA	NA	NA	NA
1554	ID17_1554	24223	Konzentration	10	NA	NA	217	544	NA	NA	NA	NA
1554	ID17_1554	24220	Entspannung / Aus dem Fenster Raus schauen	2	NA	20:39:55	386	352	NA	NA	NA	NA
1554	ID17_1554	24197	Körpergeruch	-1	NA	20:38:08	534	446	NA	NA	NA	NA
1554	ID17_1554	24196	Viren / Enger Raum	-3	NA	20:37:05	536	520	NA	NA	NA	NA
1554	ID17_1554	24191	Unachtsam / Unfallgefahr	-3	NA	20:36:26	246	437	NA	NA	NA	NA
1554	ID17_1554	24187	Andere Menschen_negative	-1	NA	20:36:32	396	502	NA	NA	NA	NA
1554	ID17_1554	24171	Fahrticket	1	NA	20:33:45	591	205	NA	NA	NA	NA
1554	ID17_1554	24170	Versicherung_negative	-2	NA	20:33:39	223	201	NA	NA	NA	NA
1554	ID17_1554	24164	Kosten_negative	-3	NA	20:38:17	356	128	NA	NA	NA	NA
1554	ID17_1554	24167	Steuer_negative	-2	NA	20:33:42	27	30	NA	NA	NA	NA
1554	ID17_1554	24166	Benzin_negative	-1	NA	20:33:37	128	90	NA	NA	NA	NA
1554	ID17_1554	24161	Zeit frei planen	3	NA	NA	422	246	NA	NA	NA	NA
1554	ID17_1554	24159	Öffentliche Verkehrsmittel_neutral	0	NA	NA	638	419	NA	NA	NA	NA
1554	ID17_1554	24157	Auto fahren	0	NA	NA	141	282	NA	NA	NA	NA
1554r	ID17t2_1554	24243	Wertverlust_negative	-3	NA	NA	548	20	NA	NA	NA	NA
1554r	ID17t2_1554	24223	Konzentration	10	NA	NA	217	544	NA	NA	NA	NA
1554r	ID17t2_1554	24220	Entspannung / Aus dem Fenster Raus schauen	2	NA	20:39:55	386	352	NA	NA	NA	NA
1554r	ID17t2_1554	24197	Körpergeruch	-1	NA	20:38:08	534	446	NA	NA	NA	NA
1554r	ID17t2_1554	24196	Viren / Enger Raum	-3	NA	20:37:05	536	520	NA	NA	NA	NA
1554r	ID17t2_1554	24191	Unachtsam / Unfallgefahr	-3	NA	20:36:26	246	437	NA	NA	NA	NA
1554r	ID17t2_1554	24187	Andere Menschen_negative	-1	NA	20:36:32	396	502	NA	NA	NA	NA
1554r	ID17t2_1554	24171	Fahrticket	1	NA	20:33:45	591	205	NA	NA	NA	NA
1554r	ID17t2_1554	24170	Versicherung_negative	-2	NA	20:33:39	223	201	NA	NA	NA	NA
1554r	ID17t2_1554	24164	Kosten_negative	-3	NA	20:38:17	356	128	NA	NA	NA	NA
1554r	ID17t2_1554	24167	Steuer_negative	-2	NA	20:33:42	27	30	NA	NA	NA	NA
1554r	ID17t2_1554	24166	Benzin_negative	-1	NA	20:33:37	128	90	NA	NA	NA	NA
1554r	ID17t2_1554	24161	Zeit frei planen	3	NA	NA	422	246	NA	NA	NA	NA
1554r	ID17t2_1554	24159	Öffentliche Verkehrsmittel_neutral	0	NA	NA	638	419	NA	NA	NA	NA
1554r	ID17t2_1554	24157	Auto fahren	0	NA	NA	141	282	NA	NA	NA	NA
1556	ID18_1556	24231	Geringe Flexibilität	-3	NA	20:43:37	1058	463	NA	NA	NA	NA
1556	ID18_1556	24230	Pünktlichkeit_negative	-1	NA	20:43:15	1158	363	NA	NA	NA	NA
1556	ID18_1556	24227	Privatspäre	2	NA	20:42:17	125	371	NA	NA	NA	NA
1556	ID18_1556	24225	Unfall_negative	-1	NA	20:41:36	177	75	NA	NA	NA	NA
1556	ID18_1556	24216	Man fährt selbst	10	NA	NA	119	227	NA	NA	NA	NA
1556	ID18_1556	24192	Geringe Mobilität	-2	NA	NA	867	424	NA	NA	NA	NA
1556	ID18_1556	24189	Kosten_positive	1	NA	20:36:12	870	80	NA	NA	NA	NA
1556	ID18_1556	24186	Kosten_negative	-2	NA	20:35:47	462	81	NA	NA	NA	NA
1556	ID18_1556	24183	Mobilität	3	NA	20:35:27	432	426	NA	NA	NA	NA
1556	ID18_1556	24176	Eigener Pkw_neutral	0	NA	NA	293	214	NA	NA	NA	NA
1556	ID18_1556	24175	Öffentliche Verkehrsmittel_neutral	0	NA	NA	928	214	NA	NA	NA	NA
1556r	ID18t2_1556	24231	Geringe Flexibilität	-3	NA	20:43:37	1058	463	NA	NA	NA	NA
1556r	ID18t2_1556	24230	Pünktlichkeit_negative	-1	NA	20:43:15	1158	363	NA	NA	NA	NA
1556r	ID18t2_1556	24227	Privatspäre	2	NA	20:42:17	125	371	NA	NA	NA	NA
1556r	ID18t2_1556	24225	Unfall_negative	-1	NA	20:41:36	177	75	NA	NA	NA	NA
1556r	ID18t2_1556	24216	Man fährt selbst	10	NA	NA	119	227	NA	NA	NA	NA
1556r	ID18t2_1556	24192	Geringe Mobilität	-2	NA	NA	867	424	NA	NA	NA	NA
1556r	ID18t2_1556	24189	Kosten_positive	1	NA	20:36:12	870	80	NA	NA	NA	NA
1556r	ID18t2_1556	24186	Kosten_negative	-2	NA	20:35:47	462	81	NA	NA	NA	NA
1556r	ID18t2_1556	24183	Mobilität	3	NA	20:35:27	432	426	NA	NA	NA	NA
1556r	ID18t2_1556	24176	Eigener Pkw_neutral	0	NA	NA	293	214	NA	NA	NA	NA
1556r	ID18t2_1556	24175	Öffentliche Verkehrsmittel_neutral	0	NA	NA	928	214	NA	NA	NA	NA
1558	ID19_1558	24350	Verkehrsverbund ur bezahlbar als schüler, Student oder Rentner	-2	NA	NA	1165	249	NA	NA	NA	NA
1558	ID19_1558	24265	Möglicher Stau	-1	NA	NA	488	524	NA	NA	NA	NA
1558	ID19_1558	24264	mögliche Versptung auf die ich keinen Einfluss habe	-1	NA	NA	782	518	NA	NA	NA	NA
1558	ID19_1558	24263	Spaß_positive	1	NA	NA	68	296	NA	NA	NA	NA
1558	ID19_1558	24246	Corona Gefahr_positive	1	NA	NA	416	253	NA	NA	NA	NA
1558	ID19_1558	24245	Wenn man eh schon ein Auto hat teilweise gütiger als ÖPNV	1	NA	NA	267	557	NA	NA	NA	NA
1558	ID19_1558	24244	Kann fahren wann und wohin iwill	3	NA	20:50:07	92	41	NA	NA	NA	NA
1558	ID19_1558	24242	Höhere Corona-Gefahr	-1	NA	NA	957	106	NA	NA	NA	NA
1558	ID19_1558	24241	Parkplatzsuche_positive	1	NA	NA	668	178	NA	NA	NA	NA
1558	ID19_1558	24240	Ticketpreise sind zu hoch	-3	NA	NA	898	224	NA	NA	NA	NA
1558	ID19_1558	24239	umweltfreundlich_positive	3	NA	NA	897	374	NA	NA	NA	NA
1558	ID19_1558	24238	umweltbelastend_negative	-3	NA	NA	62	417	NA	NA	NA	NA
1558	ID19_1558	24237	Komplett flexibel	3	NA	NA	157	164	NA	NA	NA	NA
1558	ID19_1558	24236	Eigener Pkw_neutral	0	NA	NA	248	343	NA	NA	NA	NA
1558	ID19_1558	24235	Öffentliche Verkehrsmittel_neutral	0	NA	NA	571	348	NA	NA	NA	NA
1564	ID19t2_1564	24333	Öffentliche Verkehrsmittel_neutral	0	NA	NA	571	348	NA	NA	NA	NA
1564	ID19t2_1564	24332	Eigener Pkw_neutral	0	NA	NA	248	343	NA	NA	NA	NA
1564	ID19t2_1564	24331	Komplett flexibel	3	NA	NA	157	164	NA	NA	NA	NA
1564	ID19t2_1564	24330	umweltbelastend_negative	-3	NA	NA	62	417	NA	NA	NA	NA
1564	ID19t2_1564	24329	umweltfreundlich_positive	3	NA	NA	897	374	NA	NA	NA	NA
1564	ID19t2_1564	24328	Ticketpreise sind zu hoch	-3	NA	NA	898	224	NA	NA	NA	NA
1564	ID19t2_1564	24327	Parkplatzsuche_positive	1	NA	NA	668	178	NA	NA	NA	NA
1564	ID19t2_1564	24326	Höhere Corona-Gefahr	-1	NA	NA	957	106	NA	NA	NA	NA
1564	ID19t2_1564	24325	Kann fahren wann und wohin iwill	3	NA	20:50:07	92	41	NA	NA	NA	NA
1564	ID19t2_1564	24324	Wenn man eh schon ein Auto hat teilweise gütiger als ÖPNV	1	NA	NA	267	557	NA	NA	NA	NA
1564	ID19t2_1564	24323	Corona Gefahr_positive	1	NA	NA	416	253	NA	NA	NA	NA
1564	ID19t2_1564	24322	Spaß_positive	1	NA	NA	68	296	NA	NA	NA	NA
1564	ID19t2_1564	24321	mögliche Versptung auf die ich keinen Einfluss habe	-1	NA	NA	782	518	NA	NA	NA	NA
1564	ID19t2_1564	24320	Möglicher Stau	-1	NA	NA	488	524	NA	NA	NA	NA
1560	ID20_1560	24405	sicher_positive	1	NA	NA	847	107	NA	NA	NA	NA
1560	ID20_1560	24349	Bessere Möglichkeit für Partys (Alkohol)	1	NA	21:09:19	864	192	NA	NA	NA	NA
1560	ID20_1560	24344	Umwelt	0	NA	NA	494	166	NA	NA	NA	NA
1560	ID20_1560	24311	spontan	2	NA	NA	297	20	NA	NA	NA	NA
1560	ID20_1560	24288	Stress	-2	NA	20:58:29	20	350	NA	NA	NA	NA
1560	ID20_1560	24309	kein garantierter Sitzplatz	-1	NA	NA	818	552	NA	NA	NA	NA
1560	ID20_1560	24307	Luftverschmutzung	-2	NA	NA	30	20	NA	NA	NA	NA
1560	ID20_1560	24304	gut für Umwelt	2	NA	21:01:50	645	88	NA	NA	NA	NA
1560	ID20_1560	24302	meist langsamer	-1	NA	NA	886	347	NA	NA	NA	NA
1560	ID20_1560	24301	Verspätung_negative	-3	NA	NA	649	544	NA	NA	NA	NA
1560	ID20_1560	24296	Kontakt mit vielen Menschen	-1	NA	NA	860	448	NA	NA	NA	NA
1560	ID20_1560	24295	Meistens entspannt	3	NA	21:06:37	793	20	NA	NA	NA	NA
1560	ID20_1560	24293	Kostenlos (Student)	3	NA	NA	763	297	NA	NA	NA	NA
1560	ID20_1560	24292	wenig Kontakt mit Menschen	2	NA	NA	298	528	NA	NA	NA	NA
1560	ID20_1560	24290	garantiertes sitzen	1	NA	20:59:22	169	445	NA	NA	NA	NA
1560	ID20_1560	24289	schnell _positive	2	NA	NA	320	193	NA	NA	NA	NA
1560	ID20_1560	24273	Parkplatzsuche_negative	-1	NA	20:58:08	61	246	NA	NA	NA	NA
1560	ID20_1560	24272	Kosten_negative	-2	NA	20:57:54	160	140	NA	NA	NA	NA
1560	ID20_1560	24271	Eigener Pkw_neutral	0	NA	NA	275	346	NA	NA	NA	NA
1560	ID20_1560	24270	Öffentliche Verkehrsmittel_neutral	0	NA	NA	573	351	NA	NA	NA	NA
1571	ID20t2_1571	24460	Steuer_negative	-3	NA	NA	23.2	240	NA	NA	NA	NA
1571	ID20t2_1571	24459	Wartung	-1	NA	NA	87.2	50.4	NA	NA	NA	NA
1571	ID20t2_1571	24458	Reparatur_negative	-2	NA	NA	23.2	144	NA	NA	NA	NA
1571	ID20t2_1571	24457	Kosten_negative	-3	NA	NA	175	227	NA	NA	NA	NA
1571	ID20t2_1571	24456	Aufwand	-1	NA	NA	142	588.4	NA	NA	NA	NA
1571	ID20t2_1571	24455	Pflichten als Autobesitzer	-1	NA	NA	23.2	505	NA	NA	NA	NA
1571	ID20t2_1571	24454	Teuer als Nicht_Student	-2	NA	NA	920.2	346	NA	NA	NA	NA
1571	ID20t2_1571	24453	Öffentliche Verkehrsmittel_neutral	0	NA	NA	573	351	NA	NA	NA	NA
1571	ID20t2_1571	24452	Eigener Pkw_neutral	0	NA	NA	275	346	NA	NA	NA	NA
1571	ID20t2_1571	24451	Kosten_negative	-2	NA	20:57:54	278	143	NA	NA	NA	NA
1571	ID20t2_1571	24450	Parkplatzsuche_negative	-1	NA	20:58:08	61	326	NA	NA	NA	NA
1571	ID20t2_1571	24449	schnell _positive	2	NA	NA	356	218	NA	NA	NA	NA
1571	ID20t2_1571	24448	garantiertes sitzen	1	NA	20:59:22	169	445	NA	NA	NA	NA
1571	ID20t2_1571	24447	wenig Kontakt mit Menschen	2	NA	NA	298	528	NA	NA	NA	NA
1571	ID20t2_1571	24446	Kostenlos (Student)	3	NA	NA	763	297	NA	NA	NA	NA
1571	ID20t2_1571	24445	Meistens entspannt	3	NA	21:06:37	793	20	NA	NA	NA	NA
1571	ID20t2_1571	24444	Kontakt mit vielen Menschen	-1	NA	NA	887	544	NA	NA	NA	NA
1571	ID20t2_1571	24443	Verspätung_negative	-3	NA	NA	555	544	NA	NA	NA	NA
1571	ID20t2_1571	24442	meist langsamer	-1	NA	NA	834	436	NA	NA	NA	NA
