CAM.x	participantCAM.x	id	text	value	comment	date	x_pos	y_pos	isDraggable	isDeletable.x	isTextChangeable	isActive.x	CAM.y	participantCAM.y	id.y	idending	intensity	agreement	isBidirectional	isDeletable.y	isActive.y
1540	ID7_1540	24010	Anbindung nicht immer gegeben	-1	NA	19:54:39	828	698	NA	NA	NA	NA	1540	ID7_1540	23015	23998	6	1	0	NA	NA
1540	ID7_1540	24009	Anschaffungskosten	-1	NA	19:51:09	12	364	NA	NA	NA	NA	1540	ID7_1540	23005	24005	6	1	0	NA	NA
1540	ID7_1540	24008	Verschleiß	-1	NA	19:51:24	254	649	NA	NA	NA	NA	1540	ID7_1540	23007	24005	6	1	0	NA	NA
1540	ID7_1540	24006	laufende Kosten	-1	NA	19:51:20	9.00002	611	NA	NA	NA	NA	1540	ID7_1540	23006	24005	6	1	0	NA	NA
1540	ID7_1540	24005	Kostenintesiver	-2	NA	19:51:16	124	487	NA	NA	NA	NA	1540	ID7_1540	23003	23995	6	1	0	NA	NA
1540	ID7_1540	24004	flexibel	3	NA	19:50:51	47	20	NA	NA	NA	NA	1540	ID7_1540	23024	23995	6	1	0	NA	NA
1540	ID7_1540	24002	schneller	3	NA	19:50:58	39	144	NA	NA	NA	NA	1540	ID7_1540	23023	23995	6	1	0	NA	NA
1540	ID7_1540	24001	Wartezeiten	-1	NA	19:54:00	1358	320	NA	NA	NA	NA	1540	ID7_1540	23014	23996	6	1	0	NA	NA
1540	ID7_1540	24001	Wartezeiten	-1	NA	19:54:00	1358	320	NA	NA	NA	NA	1540	ID7_1540	23012	23998	6	1	0	NA	NA
1540	ID7_1540	23999	abhängig	-3	NA	19:53:55	1344	128	NA	NA	NA	NA	1540	ID7_1540	23013	23996	6	1	0	NA	NA
1540	ID7_1540	23999	abhängig	-3	NA	19:53:55	1344	128	NA	NA	NA	NA	1540	ID7_1540	23011	23998	6	1	0	NA	NA
1540	ID7_1540	23998	Bahn	0	NA		1022	217	NA	NA	NA	NA	1540	ID7_1540	23010	23996	6	1	0	NA	NA
1540	ID7_1540	23998	Bahn	0	NA		1022	217	NA	NA	NA	NA	1540	ID7_1540	23008	23994	6	1	0	NA	NA
1540	ID7_1540	23996	Bus	0	NA		1031	473	NA	NA	NA	NA	1540	ID7_1540	23009	23994	6	1	0	NA	NA
1540	ID7_1540	23995	Eigener Pkw	0	NA		273	345	NA	NA	NA	NA	1540	ID7_1540	22997	23994	6	0	0	NA	NA
1544	ID7t2_1544	24046	Eigener Pkw	0	NA		273	345	NA	NA	NA	NA	1544	ID7t2_1544	23062	24047	6	0	0	NA	NA
1544	ID7t2_1544	24045	Bus	0	NA		1031	473	NA	NA	NA	NA	1544	ID7t2_1544	23056	24047	6	1	0	NA	NA
1544	ID7t2_1544	24044	Bahn	0	NA		1022	217	NA	NA	NA	NA	1544	ID7t2_1544	23057	24047	6	1	0	NA	NA
1544	ID7t2_1544	24044	Bahn	0	NA		1022	217	NA	NA	NA	NA	1544	ID7t2_1544	23055	24045	6	1	0	NA	NA
1544	ID7t2_1544	24043	abhängig	-3	NA	19:53:55	1344	128	NA	NA	NA	NA	1544	ID7t2_1544	23054	24044	6	1	0	NA	NA
1544	ID7t2_1544	24043	abhängig	-3	NA	19:53:55	1344	128	NA	NA	NA	NA	1544	ID7t2_1544	23052	24045	6	1	0	NA	NA
1544	ID7t2_1544	24042	Wartezeiten	-1	NA	19:54:00	1358	320	NA	NA	NA	NA	1544	ID7t2_1544	23053	24044	6	1	0	NA	NA
1544	ID7t2_1544	24042	Wartezeiten	-1	NA	19:54:00	1358	320	NA	NA	NA	NA	1544	ID7t2_1544	23051	24045	6	1	0	NA	NA
1544	ID7t2_1544	24041	schneller	3	NA	19:50:58	39	144	NA	NA	NA	NA	1544	ID7t2_1544	23042	24046	6	1	0	NA	NA
1544	ID7t2_1544	24040	flexibel	3	NA	19:50:51	47	20	NA	NA	NA	NA	1544	ID7t2_1544	23041	24046	6	1	0	NA	NA
1544	ID7t2_1544	24039	Kostenintesiver	-2	NA	19:51:16	124	487	NA	NA	NA	NA	1544	ID7t2_1544	23061	24046	6	1	0	NA	NA
1544	ID7t2_1544	24038	laufende Kosten	-1	NA	19:51:20	9.00002	611	NA	NA	NA	NA	1544	ID7t2_1544	23059	24039	6	1	0	NA	NA
1544	ID7t2_1544	24037	Verschleiß	-1	NA	19:51:24	254	649	NA	NA	NA	NA	1544	ID7t2_1544	23058	24039	6	1	0	NA	NA
1544	ID7t2_1544	24036	Anschaffungskosten	-1	NA	19:51:09	12	364	NA	NA	NA	NA	1544	ID7t2_1544	23060	24039	6	1	0	NA	NA
1544	ID7t2_1544	24035	Anbindung nicht immer gegeben	-1	NA	19:54:39	828	698	NA	NA	NA	NA	1544	ID7t2_1544	23050	24044	6	1	0	NA	NA
1544	ID7t2_1544	24035	Anbindung nicht immer gegeben	-1	NA	19:54:39	828	698	NA	NA	NA	NA	1544	ID7t2_1544	23049	24045	6	1	0	NA	NA
1544	ID7t2_1544	24034	Kostengünstig	1	NA	19:54:11	1344	516	NA	NA	NA	NA	1544	ID7t2_1544	23047	24045	6	1	0	NA	NA
1544	ID7t2_1544	24034	Kostengünstig	1	NA	19:54:11	1344	516	NA	NA	NA	NA	1544	ID7t2_1544	23046	24044	6	1	0	NA	NA
1544	ID7t2_1544	24033	Umweltfreundlich	1	NA	19:54:27	1130	630	NA	NA	NA	NA	1544	ID7t2_1544	23044	24044	6	1	0	NA	NA
1544	ID7t2_1544	24032	Transportmöglichkeit	1	NA	19:52:33	366	88	NA	NA	NA	NA	1544	ID7t2_1544	23040	24046	6	1	0	NA	NA
1544	ID7t2_1544	24031	schlechtes Wetter	-1	NA	19:55:36	1658	284	NA	NA	NA	NA	1544	ID7t2_1544	23043	24042	6	1	0	NA	NA
1544	ID7t2_1544	24030	spontan	1	NA		252	-6	NA	NA	NA	NA	1544	ID7t2_1544	23038	24040	6	1	0	NA	NA
1544	ID7t2_1544	24029	Vorrausplanung nötig	-1	NA		982	22	NA	NA	NA	NA	1544	ID7t2_1544	23039	24043	6	1	0	NA	NA
1544	ID7t2_1544	24028	Vorteilhaft in Großstädten	1	NA	19:59:17	670	48	NA	NA	NA	NA	1544	ID7t2_1544	23037	24047	6	1	0	NA	NA
1544	ID7t2_1544	24027	umweltbelastender	-1	NA	19:59:47	412	526	NA	NA	NA	NA	1544	ID7t2_1544	23036	24046	6	1	0	NA	NA
1549	ID8_1549	24267	Geringe Co2 Preise	0	NA	20:57:44	1091	188	NA	NA	NA	NA	1549	ID8_1549	23347	24106	6	1	0	NA	NA
1549	ID8_1549	24267	Geringe Co2 Preise	0	NA	20:57:44	1091	188	NA	NA	NA	NA	1549	ID8_1549	23345	24266	6	0	0	NA	NA
1549	ID8_1549	24266	Hohe Co2 Preise	-1	NA	20:57:33	1090	318	NA	NA	NA	NA	1549	ID8_1549	23346	24113	6	1	0	NA	NA
1549	ID8_1549	24165	Privat	3	NA		413	544	NA	NA	NA	NA	1549	ID8_1549	23248	24106	6	0	0	NA	NA
1549	ID8_1549	24165	Privat	3	NA		413	544	NA	NA	NA	NA	1549	ID8_1549	23247	24113	6	1	0	NA	NA
1549	ID8_1549	24160	Entspannt	3	NA	20:32:38	895	414	NA	NA	NA	NA	1549	ID8_1549	23222	24113	6	1	0	NA	NA
1549	ID8_1549	24153	Schnell	2	NA		654	544	NA	NA	NA	NA	1549	ID8_1549	23223	24113	6	1	0	NA	NA
1549	ID8_1549	24156	Einfach	1	NA	20:32:18	894	544	NA	NA	NA	NA	1549	ID8_1549	23245	24106	6	1	0	NA	NA
1549	ID8_1549	24156	Einfach	1	NA	20:32:18	894	544	NA	NA	NA	NA	1549	ID8_1549	23243	24113	6	1	0	NA	NA
1549	ID8_1549	24141	Auf Dauer teuer	-1	NA	20:29:12	892	38	NA	NA	NA	NA	1549	ID8_1549	23215	24106	6	0	0	NA	NA
1549	ID8_1549	24137	Überfüllt	-2	NA	20:27:28	415	88	NA	NA	NA	NA	1549	ID8_1549	23256	24106	6	0	0	NA	NA
1549	ID8_1549	24137	Überfüllt	-2	NA	20:27:28	415	88	NA	NA	NA	NA	1549	ID8_1549	23201	24116	6	1	0	NA	NA
1549	ID8_1549	24137	Überfüllt	-2	NA	20:27:28	415	88	NA	NA	NA	NA	1549	ID8_1549	23200	24121	6	1	0	NA	NA
1549	ID8_1549	24127	Resourcen schonend	3	NA	20:25:34	904	279	NA	NA	NA	NA	1549	ID8_1549	23250	24113	6	0	0	NA	NA
1549	ID8_1549	24127	Resourcen schonend	3	NA	20:25:34	904	279	NA	NA	NA	NA	1549	ID8_1549	23179	24106	6	1	0	NA	NA
1549	ID8_1549	24130	Effektiv	1	NA		415	422	NA	NA	NA	NA	1549	ID8_1549	23252	24113	6	1	0	NA	NA
1549	ID8_1549	24130	Effektiv	1	NA		415	422	NA	NA	NA	NA	1549	ID8_1549	23221	24121	6	1	0	NA	NA
1549	ID8_1549	24130	Effektiv	1	NA		415	422	NA	NA	NA	NA	1549	ID8_1549	23220	24106	6	1	0	NA	NA
1549	ID8_1549	24123	Umständlich	-1	NA		903	158	NA	NA	NA	NA	1549	ID8_1549	23219	24120	6	1	0	NA	NA
1549	ID8_1549	24123	Umständlich	-1	NA		903	158	NA	NA	NA	NA	1549	ID8_1549	23204	24116	6	1	0	NA	NA
1549	ID8_1549	24121	Gemeinschaftlich	0	NA	20:23:55	415	262	NA	NA	NA	NA	1549	ID8_1549	23251	24113	6	0	0	NA	NA
1549	ID8_1549	24121	Gemeinschaftlich	0	NA	20:23:55	415	262	NA	NA	NA	NA	1549	ID8_1549	23197	24120	6	1	0	NA	NA
1549	ID8_1549	24121	Gemeinschaftlich	0	NA	20:23:55	415	262	NA	NA	NA	NA	1549	ID8_1549	23180	24106	6	1	0	NA	NA
1549	ID8_1549	24120	Haltstellen	-1	NA		659	160	NA	NA	NA	NA	1549	ID8_1549	23203	24116	6	1	0	NA	NA
1549	ID8_1549	24113	Eigener PKW	0	NA	20:31:26	654	418	NA	NA	NA	NA	1549	ID8_1549	23196	24106	6	0	0	NA	NA
1549r	ID8t2_1549	24267	Geringe Co2 Preise	0	NA	20:57:44	1091	188	NA	NA	NA	NA	1549r	ID8t2_1549	23347	24106	6	1	0	NA	NA
1549r	ID8t2_1549	24267	Geringe Co2 Preise	0	NA	20:57:44	1091	188	NA	NA	NA	NA	1549r	ID8t2_1549	23345	24266	6	0	0	NA	NA
1549r	ID8t2_1549	24266	Hohe Co2 Preise	-1	NA	20:57:33	1090	318	NA	NA	NA	NA	1549r	ID8t2_1549	23346	24113	6	1	0	NA	NA
1549r	ID8t2_1549	24165	Privat	3	NA		413	544	NA	NA	NA	NA	1549r	ID8t2_1549	23248	24106	6	0	0	NA	NA
1549r	ID8t2_1549	24165	Privat	3	NA		413	544	NA	NA	NA	NA	1549r	ID8t2_1549	23247	24113	6	1	0	NA	NA
1549r	ID8t2_1549	24160	Entspannt	3	NA	20:32:38	895	414	NA	NA	NA	NA	1549r	ID8t2_1549	23222	24113	6	1	0	NA	NA
1549r	ID8t2_1549	24153	Schnell	2	NA		654	544	NA	NA	NA	NA	1549r	ID8t2_1549	23223	24113	6	1	0	NA	NA
1549r	ID8t2_1549	24156	Einfach	1	NA	20:32:18	894	544	NA	NA	NA	NA	1549r	ID8t2_1549	23245	24106	6	1	0	NA	NA
1549r	ID8t2_1549	24156	Einfach	1	NA	20:32:18	894	544	NA	NA	NA	NA	1549r	ID8t2_1549	23243	24113	6	1	0	NA	NA
1549r	ID8t2_1549	24141	Auf Dauer teuer	-1	NA	20:29:12	892	38	NA	NA	NA	NA	1549r	ID8t2_1549	23215	24106	6	0	0	NA	NA
1549r	ID8t2_1549	24137	Überfüllt	-2	NA	20:27:28	415	88	NA	NA	NA	NA	1549r	ID8t2_1549	23256	24106	6	0	0	NA	NA
1549r	ID8t2_1549	24137	Überfüllt	-2	NA	20:27:28	415	88	NA	NA	NA	NA	1549r	ID8t2_1549	23201	24116	6	1	0	NA	NA
1549r	ID8t2_1549	24137	Überfüllt	-2	NA	20:27:28	415	88	NA	NA	NA	NA	1549r	ID8t2_1549	23200	24121	6	1	0	NA	NA
1549r	ID8t2_1549	24127	Resourcen schonend	3	NA	20:25:34	904	279	NA	NA	NA	NA	1549r	ID8t2_1549	23250	24113	6	0	0	NA	NA
1549r	ID8t2_1549	24127	Resourcen schonend	3	NA	20:25:34	904	279	NA	NA	NA	NA	1549r	ID8t2_1549	23179	24106	6	1	0	NA	NA
1549r	ID8t2_1549	24130	Effektiv	1	NA		415	422	NA	NA	NA	NA	1549r	ID8t2_1549	23252	24113	6	1	0	NA	NA
1549r	ID8t2_1549	24130	Effektiv	1	NA		415	422	NA	NA	NA	NA	1549r	ID8t2_1549	23221	24121	6	1	0	NA	NA
1549r	ID8t2_1549	24130	Effektiv	1	NA		415	422	NA	NA	NA	NA	1549r	ID8t2_1549	23220	24106	6	1	0	NA	NA
1549r	ID8t2_1549	24123	Umständlich	-1	NA		903	158	NA	NA	NA	NA	1549r	ID8t2_1549	23219	24120	6	1	0	NA	NA
1549r	ID8t2_1549	24123	Umständlich	-1	NA		903	158	NA	NA	NA	NA	1549r	ID8t2_1549	23204	24116	6	1	0	NA	NA
1549r	ID8t2_1549	24121	Gemeinschaftlich	0	NA	20:23:55	415	262	NA	NA	NA	NA	1549r	ID8t2_1549	23251	24113	6	0	0	NA	NA
1549r	ID8t2_1549	24121	Gemeinschaftlich	0	NA	20:23:55	415	262	NA	NA	NA	NA	1549r	ID8t2_1549	23197	24120	6	1	0	NA	NA
1549r	ID8t2_1549	24121	Gemeinschaftlich	0	NA	20:23:55	415	262	NA	NA	NA	NA	1549r	ID8t2_1549	23180	24106	6	1	0	NA	NA
1549r	ID8t2_1549	24120	Haltstellen	-1	NA		659	160	NA	NA	NA	NA	1549r	ID8t2_1549	23203	24116	6	1	0	NA	NA
1549r	ID8t2_1549	24113	Eigener PKW	0	NA	20:31:26	654	418	NA	NA	NA	NA	1549r	ID8t2_1549	23196	24106	6	0	0	NA	NA
1545	ID9_1545	24053	Spritverbrauch	-3	NA	20:12:30	21	259	NA	NA	NA	NA	1545	ID9_1545	23090	24051	6	0	0	NA	NA
1545	ID9_1545	24068	Gedanken nachhängen	1	NA		606	570	NA	NA	NA	NA	1545	ID9_1545	23078	24055	6	1	0	NA	NA
1545	ID9_1545	24068	Gedanken nachhängen	1	NA		606	570	NA	NA	NA	NA	1545	ID9_1545	23077	24050	6	1	0	NA	NA
1545	ID9_1545	24052	Ungestört	2	NA	20:12:04	334	84	NA	NA	NA	NA	1545	ID9_1545	23087	24051	6	1	0	NA	NA
1545	ID9_1545	24055	Aufmerksamkeit	0	NA		421	483	NA	NA	NA	NA	1545	ID9_1545	23082	24051	6	1	0	NA	NA
1545	ID9_1545	24055	Aufmerksamkeit	0	NA		421	483	NA	NA	NA	NA	1545	ID9_1545	23079	24050	6	1	0	NA	NA
1545	ID9_1545	24078	Stau	-1	NA		178	176	NA	NA	NA	NA	1545	ID9_1545	23089	24053	6	1	0	NA	NA
1545	ID9_1545	24078	Stau	-1	NA		178	176	NA	NA	NA	NA	1545	ID9_1545	23086	24051	6	0	0	NA	NA
1545	ID9_1545	24077	Verspätungen	-1	NA		787	136	NA	NA	NA	NA	1545	ID9_1545	23075	24063	6	0	0	NA	NA
1545	ID9_1545	24072	Preis nur bei vielfahren günstig	-3	NA		787	438	NA	NA	NA	NA	1545	ID9_1545	23076	24050	6	0	0	NA	NA
1545	ID9_1545	24063	Unbeeinflussbare Dauer	-1	NA		767	298	NA	NA	NA	NA	1545	ID9_1545	23074	24050	6	0	0	NA	NA
1545	ID9_1545	24058	Fremde	-2	NA		619	174	NA	NA	NA	NA	1545	ID9_1545	23073	24050	6	0	0	NA	NA
1545	ID9_1545	24057	Ablenkungen	10	NA	20:23:21	423	205.2	NA	NA	NA	NA	1545	ID9_1545	23102	24050	6	1	0	NA	NA
1545	ID9_1545	24057	Ablenkungen	10	NA	20:23:21	423	205.2	NA	NA	NA	NA	1545	ID9_1545	23099	24051	6	0	0	NA	NA
1545	ID9_1545	24056	Bewusst fahren	1	NA	20:13:52	183	574	NA	NA	NA	NA	1545	ID9_1545	23093	24051	6	1	0	NA	NA
1545	ID9_1545	24056	Bewusst fahren	1	NA	20:13:52	183	574	NA	NA	NA	NA	1545	ID9_1545	23084	24055	6	1	0	NA	NA
1545	ID9_1545	24054	Umwelt negativ gewissen	-3	NA	20:13:01	51	429	NA	NA	NA	NA	1545	ID9_1545	23092	24051	6	0	0	NA	NA
1545	ID9_1545	24054	Umwelt negativ gewissen	-3	NA	20:13:01	51	429	NA	NA	NA	NA	1545	ID9_1545	23091	24053	6	1	0	NA	NA
1545	ID9_1545	24051	Eigener Pkw	0	NA		272	345	NA	NA	NA	NA	1545	ID9_1545	23064	24050	6	0	0	NA	NA
1557	ID9t2_1557	24213	Eigener Pkw	0	NA		272	345	NA	NA	NA	NA	1557	ID9t2_1557	23242	24214	6	0	0	NA	NA
1557	ID9t2_1557	24212	Umwelt negativ gewissen	-3	NA	20:13:01	51	429	NA	NA	NA	NA	1557	ID9t2_1557	23228	24201	6	1	0	NA	NA
1557	ID9t2_1557	24212	Umwelt negativ gewissen	-3	NA	20:13:01	51	429	NA	NA	NA	NA	1557	ID9t2_1557	23227	24213	9	0	0	NA	NA
1557	ID9t2_1557	24211	Bewusst fahren	1	NA	20:13:52	183	574	NA	NA	NA	NA	1557	ID9t2_1557	23233	24204	6	1	0	NA	NA
1557	ID9t2_1557	24211	Bewusst fahren	1	NA	20:13:52	183	574	NA	NA	NA	NA	1557	ID9t2_1557	23226	24213	6	1	0	NA	NA
1557	ID9t2_1557	24210	Ablenkungen	10	NA	20:23:21	423	205.2	NA	NA	NA	NA	1557	ID9t2_1557	23225	24213	6	0	0	NA	NA
1557	ID9t2_1557	24210	Ablenkungen	10	NA	20:23:21	423	205.2	NA	NA	NA	NA	1557	ID9t2_1557	23224	24214	6	1	0	NA	NA
1557	ID9t2_1557	24209	Fremde	-2	NA		619	174	NA	NA	NA	NA	1557	ID9t2_1557	23241	24214	6	0	0	NA	NA
1557	ID9t2_1557	24208	Unbeeinflussbare Dauer	-1	NA		767	298	NA	NA	NA	NA	1557	ID9t2_1557	23240	24214	6	0	0	NA	NA
1557	ID9t2_1557	24207	Preis nur bei vielfahren günstig	-3	NA		787	438	NA	NA	NA	NA	1557	ID9t2_1557	23238	24214	6	0	0	NA	NA
1557	ID9t2_1557	24206	Verspätungen	-1	NA		787	136	NA	NA	NA	NA	1557	ID9t2_1557	23239	24208	6	0	0	NA	NA
1557	ID9t2_1557	24205	Stau	-1	NA		178	176	NA	NA	NA	NA	1557	ID9t2_1557	23232	24213	6	0	0	NA	NA
1557	ID9t2_1557	24205	Stau	-1	NA		178	176	NA	NA	NA	NA	1557	ID9t2_1557	23230	24201	6	1	0	NA	NA
1557	ID9t2_1557	24204	Aufmerksamkeit	0	NA		421	483	NA	NA	NA	NA	1557	ID9t2_1557	23235	24214	6	1	0	NA	NA
1557	ID9t2_1557	24204	Aufmerksamkeit	0	NA		421	483	NA	NA	NA	NA	1557	ID9t2_1557	23234	24213	6	0	0	NA	NA
1557	ID9t2_1557	24203	Ungestört	2	NA	20:12:04	334	84	NA	NA	NA	NA	1557	ID9t2_1557	23231	24213	6	1	0	NA	NA
1557	ID9t2_1557	24202	Gedanken nachhängen	1	NA		606	570	NA	NA	NA	NA	1557	ID9t2_1557	23237	24214	6	1	0	NA	NA
1557	ID9t2_1557	24202	Gedanken nachhängen	1	NA		606	570	NA	NA	NA	NA	1557	ID9t2_1557	23236	24204	6	0	0	NA	NA
1557	ID9t2_1557	24201	Spritverbrauch	-3	NA	20:12:30	21	259	NA	NA	NA	NA	1557	ID9t2_1557	23229	24213	9	0	0	NA	NA
1551	ID11t2_1551	24136	Umweltschädlich	-3	NA	20:27:11	94	143	NA	NA	NA	NA	1551	ID11t2_1551	23145	24108	6	1	0	NA	NA
1551	ID11t2_1551	24133	Unabhängig	2	NA	20:26:10	333	20	NA	NA	NA	NA	1551	ID11t2_1551	23147	24124	6	0	0	NA	NA
1551	ID11t2_1551	24133	Unabhängig	2	NA	20:26:10	333	20	NA	NA	NA	NA	1551	ID11t2_1551	23146	24126	6	0	0	NA	NA
1551	ID11t2_1551	24133	Unabhängig	2	NA	20:26:10	333	20	NA	NA	NA	NA	1551	ID11t2_1551	23143	24108	6	1	0	NA	NA
1551	ID11t2_1551	24128	Umweltfreundlich	2	NA		584	230	NA	NA	NA	NA	1551	ID11t2_1551	23134	24109	6	1	0	NA	NA
1551	ID11t2_1551	24126	Zu spät	-3	NA	20:24:41	1067	198	NA	NA	NA	NA	1551	ID11t2_1551	23138	24124	6	1	0	NA	NA
1551	ID11t2_1551	24126	Zu spät	-3	NA	20:24:41	1067	198	NA	NA	NA	NA	1551	ID11t2_1551	23135	24109	6	1	0	NA	NA
1551	ID11t2_1551	24124	Zu wenig Busse	-3	NA		1067	47	NA	NA	NA	NA	1551	ID11t2_1551	23136	24109	6	1	0	NA	NA
1551	ID11t2_1551	24119	Hohe Kosten 	-3	NA	20:22:36	479	155	NA	NA	NA	NA	1551	ID11t2_1551	23144	24108	6	1	0	NA	NA
1551	ID11t2_1551	24119	Hohe Kosten 	-3	NA	20:22:36	479	155	NA	NA	NA	NA	1551	ID11t2_1551	23112	24109	6	1	0	NA	NA
1551	ID11t2_1551	24108	Eigener Pkw	0	NA		273	345	NA	NA	NA	NA	1551	ID11t2_1551	23085	24109	6	0	0	NA	NA
1548	ID12_1548	24115	Instandhaltungkosten	-1	NA		350.992	562.992	NA	NA	NA	NA	1548	ID12_1548	23107	24086	6	1	0	NA	NA
1548	ID12_1548	24115	Instandhaltungkosten	-1	NA		350.992	562.992	NA	NA	NA	NA	1548	ID12_1548	23100	24076	6	0	0	NA	NA
1548	ID12_1548	24177	Herstellung/Entsorgung	-3	NA		426.25	426.734	NA	NA	NA	NA	1548	ID12_1548	23174	24076	6	0	0	NA	NA
1548	ID12_1548	24177	Herstellung/Entsorgung	-3	NA		426.25	426.734	NA	NA	NA	NA	1548	ID12_1548	23171	24086	6	1	0	NA	NA
1548	ID12_1548	24131	Zeitplanung	10	NA		699	20	NA	NA	NA	NA	1548	ID12_1548	23142	24097	6	1	0	NA	NA
1548	ID12_1548	24131	Zeitplanung	10	NA		699	20	NA	NA	NA	NA	1548	ID12_1548	23141	24089	6	1	0	NA	NA
1548	ID12_1548	24129	Sicherheit	1	NA		1466	521	NA	NA	NA	NA	1548	ID12_1548	23139	24118	6	1	0	NA	NA
1548	ID12_1548	24129	Sicherheit	1	NA		1466	521	NA	NA	NA	NA	1548	ID12_1548	23137	24075	6	1	0	NA	NA
1548	ID12_1548	24105	Pendelwege anderweitig nutzbar	1	NA	20:20:47	1260	529	NA	NA	NA	NA	1548	ID12_1548	23128	24075	6	1	0	NA	NA
1548	ID12_1548	24118	Berauscht nutzbar	2	NA		1384	373	NA	NA	NA	NA	1548	ID12_1548	23127	24075	6	1	0	NA	NA
1548	ID12_1548	24112	Preis	10	NA	20:21:29	899	252	NA	NA	NA	NA	1548	ID12_1548	23116	24075	6	0	0	NA	NA
1548	ID12_1548	24112	Preis	10	NA	20:21:29	899	252	NA	NA	NA	NA	1548	ID12_1548	23115	24076	6	1	0	NA	NA
1548	ID12_1548	24110	Wetter	-1	NA		921	508	NA	NA	NA	NA	1548	ID12_1548	23105	24075	6	0	0	NA	NA
1548	ID12_1548	24110	Wetter	-1	NA		921	508	NA	NA	NA	NA	1548	ID12_1548	23104	24076	6	1	0	NA	NA
1548	ID12_1548	24103	Ressourcenschonend	3	NA		1267	259	NA	NA	NA	NA	1548	ID12_1548	23125	24094	6	1	0	NA	NA
1548	ID12_1548	24103	Ressourcenschonend	3	NA		1267	259	NA	NA	NA	NA	1548	ID12_1548	23123	24075	6	1	0	NA	NA
1548	ID12_1548	24098	Netzausbau	10	NA		1049	20	NA	NA	NA	NA	1548	ID12_1548	23132	24089	6	1	0	NA	NA
1548	ID12_1548	24098	Netzausbau	10	NA		1049	20	NA	NA	NA	NA	1548	ID12_1548	23131	24075	6	1	0	NA	NA
1548	ID12_1548	24097	Taktung	10	NA		1516	261	NA	NA	NA	NA	1548	ID12_1548	23140	24075	6	1	0	NA	NA
1548	ID12_1548	24097	Taktung	10	NA		1516	261	NA	NA	NA	NA	1548	ID12_1548	23122	24096	6	0	0	NA	NA
1548	ID12_1548	24095	andere Menschen	-3	NA		1194	120	NA	NA	NA	NA	1548	ID12_1548	23121	24075	6	0	0	NA	NA
1548	ID12_1548	24094	erneuerbare Energien	1	NA		824	143	NA	NA	NA	NA	1548	ID12_1548	23120	24086	6	0	0	NA	NA
1548	ID12_1548	24094	erneuerbare Energien	1	NA		824	143	NA	NA	NA	NA	1548	ID12_1548	23118	24076	6	0	0	NA	NA
1548	ID12_1548	24091	Parkplätze	-3	NA		234	308	NA	NA	NA	NA	1548	ID12_1548	23113	24089	6	0	0	NA	NA
1548	ID12_1548	24091	Parkplätze	-3	NA		234	308	NA	NA	NA	NA	1548	ID12_1548	23110	24076	6	0	0	NA	NA
1548	ID12_1548	24089	Individualität des Ziels	3	NA	20:18:57	255	182	NA	NA	NA	NA	1548	ID12_1548	23098	24076	6	1	0	NA	NA
1548	ID12_1548	24088	Fahrgemeinschaften	2	NA		476	20	NA	NA	NA	NA	1548	ID12_1548	23097	24081	6	0	0	NA	NA
1548	ID12_1548	24084	Unfallgefahr	-1	NA		631	530	NA	NA	NA	NA	1548	ID12_1548	23101	24076	6	0	0	NA	NA
1548	ID12_1548	24081	für sich alleine sein	1	NA		620	182	NA	NA	NA	NA	1548	ID12_1548	23096	24076	6	1	0	NA	NA
1548r	ID12t2_1548	24115	Instandhaltungkosten	-1	NA		350.992	562.992	NA	NA	NA	NA	1548r	ID12t2_1548	23107	24086	6	1	0	NA	NA
1548r	ID12t2_1548	24115	Instandhaltungkosten	-1	NA		350.992	562.992	NA	NA	NA	NA	1548r	ID12t2_1548	23100	24076	6	0	0	NA	NA
1548r	ID12t2_1548	24177	Herstellung/Entsorgung	-3	NA		426.25	426.734	NA	NA	NA	NA	1548r	ID12t2_1548	23174	24076	6	0	0	NA	NA
1548r	ID12t2_1548	24177	Herstellung/Entsorgung	-3	NA		426.25	426.734	NA	NA	NA	NA	1548r	ID12t2_1548	23171	24086	6	1	0	NA	NA
1548r	ID12t2_1548	24131	Zeitplanung	10	NA		699	20	NA	NA	NA	NA	1548r	ID12t2_1548	23142	24097	6	1	0	NA	NA
1548r	ID12t2_1548	24131	Zeitplanung	10	NA		699	20	NA	NA	NA	NA	1548r	ID12t2_1548	23141	24089	6	1	0	NA	NA
1548r	ID12t2_1548	24129	Sicherheit	1	NA		1466	521	NA	NA	NA	NA	1548r	ID12t2_1548	23139	24118	6	1	0	NA	NA
1548r	ID12t2_1548	24129	Sicherheit	1	NA		1466	521	NA	NA	NA	NA	1548r	ID12t2_1548	23137	24075	6	1	0	NA	NA
1548r	ID12t2_1548	24105	Pendelwege anderweitig nutzbar	1	NA	20:20:47	1260	529	NA	NA	NA	NA	1548r	ID12t2_1548	23128	24075	6	1	0	NA	NA
1548r	ID12t2_1548	24118	Berauscht nutzbar	2	NA		1384	373	NA	NA	NA	NA	1548r	ID12t2_1548	23127	24075	6	1	0	NA	NA
1548r	ID12t2_1548	24112	Preis	10	NA	20:21:29	899	252	NA	NA	NA	NA	1548r	ID12t2_1548	23116	24075	6	0	0	NA	NA
1548r	ID12t2_1548	24112	Preis	10	NA	20:21:29	899	252	NA	NA	NA	NA	1548r	ID12t2_1548	23115	24076	6	1	0	NA	NA
